a.s,s.s->a.f,c.f->a.s
1,20.472596209,10.4716815479
1,20.5457802058,9.79345927199
1,19.0887921626,12.7800823152
1,20.6706079189,8.11537318702
1,17.9134984879,9.57519975645
1,18.1503457452,8.57214117817
1,16.8925346039,11.9967178381
1,17.4209120346,9.05930281474
1,17.69593853,9.75650043611
1,18.8733868643,9.71964199986
1,18.8071770753,12.1700817189
1,19.4604563785,8.43329218637
1,20.1832331866,9.12023200843
1,20.9020663292,12.3165078261
1,20.4697865439,10.9529953329
1,20.1657269595,13.5975882135
1,20.2988879498,10.1164738068
1,18.668960584,12.4954621137
1,19.5608010996,11.1465380174
1,20.2457097925,12.2412254997
1,20.3888422756,8.68530441478
1,18.049221481,7.81624362301
1,16.6813223706,8.9045373731
1,18.7235004674,9.7645694559
1,19.3668230397,10.8886928194
1,17.7732240972,5.53404575551
1,17.6786106318,7.08102338159
0,15.9792628974,5.88252937697
0,15.836643878,9.01600029378
0,16.7965017996,10.5494273559
0,16.251984353,7.99248860837
0,16.3565581034,9.41485795037
0,16.677133681,8.57556847087
1,16.797096114,6.63676462432
1,16.5628729111,10.4957134155
1,18.2679646617,10.7256969368
1,17.3568577921,9.64557002161
1,16.8674906738,10.6648133513
1,18.1057266965,10.8477944582
1,18.9076732232,9.92384789823
0,6.13120689805,1.01047583054
1,22.0710728519,14.7707863686
1,22.8440885682,12.1537961131
1,21.7508353748,11.4837300149
1,20.5923496167,12.2725582413
1,21.2157194018,9.45617097017
1,20.6515967156,11.3440982945
1,19.5059246652,8.63197884589
1,20.8016902158,10.8916468237
1,18.7964388939,10.3435744932
1,18.150609299,10.661056989
1,18.0921808831,7.72231862499
1,19.123769554,8.44247931447
1,18.7319456595,9.27162160766
1,18.6577219497,8.68860097983
1,20.5298201655,9.08622171989
1,21.990378687,14.3750758568
1,21.2465701148,9.73633063472
1,19.5580459788,8.3255819874
1,20.1801031615,11.7447331917
1,18.9181012767,13.082143799
1,20.5393544378,9.95394814107
1,20.4891019255,8.82010394306
1,19.0888829929,8.16258063881
1,20.504219092,7.42358370039
1,20.3659312097,10.3916215614
1,19.0556100958,9.53590715636
1,18.3188213607,7.99851991084
1,20.0754029709,9.58925161352
1,19.4539867842,10.8421308163
1,18.7971922643,10.1133618823
1,17.8985611586,7.67852892504
1,16.5748083215,4.73033231004
1,18.4247970889,11.1906265139
1,17.2331393104,9.37701787078
1,19.4887448116,9.81747987352
1,19.5334063346,11.9392445108
1,19.149797865,8.17096731869
1,20.9496709824,8.55587032821
1,20.8488292612,9.25530589587
1,19.8341255758,12.5003233632
1,20.9389246926,11.6519497568
1,22.0188115813,12.0024991017
1,21.6880824886,9.96332462164
1,21.1976314944,12.2678921074
1,20.3940592055,11.4590249439
1,18.8448278744,9.71384571889
1,20.762349437,10.1886353729
1,20.7032765695,14.0774355604
1,21.5650398727,13.6541149078
1,20.1603698602,9.74145738994
1,20.9204501355,13.234522261
1,20.6633280447,12.1467220151
0,6.91534103082,0.307919912335
1,21.3894115055,13.1381178467
1,23.6094273392,13.2927744902
1,22.6030072836,11.6781737664
1,20.3536133896,13.5256425416
1,21.9496340265,11.1207679347
1,21.7073594379,11.1146505853
1,21.383001703,12.9377778071
1,21.6693191976,8.99607836957
1,21.5208501903,10.4939846672
1,23.0585716153,10.7400768791
1,24.0883080168,13.4856210051
0,8.71871162795,1.66949037839
1,24.3550845844,13.255952308
0,9.94621435629,3.49623713271
0,8.33568866917,0.545542607073
0,9.46472747317,1.24942778392
0,9.33703853725,1.38087493763
0,8.47344860514,4.15262075253
0,10.79819714,1.42027477089
1,24.2972071317,13.9944870123
0,7.73055310154,1.10396202095
1,25.3917057841,15.2770057334
1,22.7992139029,14.2171306284
1,23.167873132,14.2126335802
1,25.0642372222,13.2099236101
1,24.540120258,13.9926764812
0,9.6668843821,0.798407548631
0,11.9284258013,2.79716360013
0,10.6592499572,1.42214821393
0,10.6334907593,4.16570884674
1,23.8027712422,13.5155597518
1,22.5978085166,12.3804220117
1,21.9699713752,12.1793650646
1,21.6527426513,12.7057689684
0,7.88724808246,0.0136905737818
1,24.4815593189,14.4123528853
1,21.6171618588,13.8448441718
1,22.5172061076,12.8325401267
1,23.0562508888,12.5190315598
1,23.1966671302,13.411250033
1,23.2634436463,13.5869593469
1,21.7628815165,14.2472559836
1,21.6368675393,12.1242705068
1,23.9058674423,14.0984248794
0,9.38065484087,0.440841677519
1,23.6595147154,12.6937258151
1,22.6875269864,11.2681490915
1,23.5161786004,14.7884979941
1,23.8933961291,13.9235098145
0,8.23750676825,0.201583798626
0,11.0887556407,1.80360412751
1,25.2433280555,13.4357634043
0,10.6158661457,0.208952310906
0,9.6779351898,0.60528361943
0,10.1450943431,0.509186462152
0,11.2136520801,3.57316686032
1,24.6542258529,12.4602542292
0,12.9392191899,6.28176120835
0,10.7543028785,4.43629632041
0,12.2787913857,5.11931596346
0,12.936850961,1.7925161907
1,25.5730248208,13.665846079
0,11.4416671005,2.7826417268
0,11.9572219516,5.65213770594
0,11.2004404101,0.470558381594
0,10.534320853,5.05647414411
0,10.8758617827,3.10753368385
1,27.779363083,15.2523112652
0,13.1179246445,2.54562977242
0,12.1854409059,3.52131461583
0,11.3480107017,1.14807575824
0,12.449199495,3.54002828967
0,12.2431170449,0.642704875385
0,13.3318592786,3.27623497738
0,12.1575406311,4.42598938153
0,12.3616145494,5.06046879921
0,11.3389023621,4.94887504131
0,11.9740129127,4.98364765505
0,12.976897635,5.90416186365
0,13.0422191466,1.5891003689
0,13.4630201893,5.01771049822
0,13.1246251381,6.22293218417
0,11.8226457102,1.2304413005
0,12.585168113,5.30304500335
1,24.8821869428,13.9118984817
1,23.5516693151,12.2833630547
1,22.3303851467,13.8792127095
1,23.075870702,11.5505740716
1,21.6721478238,11.8179778728
1,23.1461043132,13.7687230612
1,23.1101925417,13.7260327825
1,23.6524324591,13.3413464789
1,23.3949048699,13.0715763626
0,8.04587246142,0.553047359412
1,24.477887917,15.1928957355
1,24.873314139,13.9638623583
0,7.90497811655,0.256115326307
0,8.02166113525,1.31176329654
0,9.92695746524,0.0626856477829
1,24.1446254364,13.211118003
1,23.8516327974,12.1023366988
1,26.4816354994,14.8145209431
1,24.7139236213,13.4544055244
0,11.8418997318,4.81371975359
0,11.2753755188,2.75888780712
0,11.0153808782,4.17005061081
0,9.32642126843,3.62202024424
0,11.0886226936,5.19636967537
0,10.2391674371,1.13582079187
0,9.29362997205,0.275058789683
1,24.8486808136,13.7590076779
1,25.2122177045,15.1043663879
1,25.0413137093,15.449160302
1,23.1971093349,12.5137340738
1,23.3226969822,13.6232777033
1,22.7583514316,12.5199592091
1,22.9294904434,14.2442098114
0,8.81201830967,2.0405256749
0,11.4243158994,1.68124946085
1,25.6487796829,14.1641804555
1,25.5081524548,13.0754748942
1,25.0220796485,14.6360900722
1,25.5734817312,13.7340390952
0,9.97648809471,0.956628342799
0,11.9251895279,4.40789071781
0,10.1026117349,3.28486361877
0,10.0454907782,1.40851038723
0,10.3157339764,2.78340810907
0,10.7329528985,1.78763235036
0,13.0463527162,3.03310623816
0,13.0359804648,2.57812705779
0,14.1868202951,6.87325760359
0,13.1716819372,6.30388558632
0,12.7461976187,0.750594292615
0,12.4015739299,5.25340699751
0,14.2325031139,6.92922134151
0,13.0580613674,3.34536675963
0,11.8892429742,5.96246633069
0,12.6097167199,6.61172215122
0,13.6809635013,3.1570904018
0,12.7870303156,3.17954997543
0,14.3907845543,8.25114357508
0,14.5848943687,7.82661192986
0,14.5758145005,7.01224974369
0,14.5884477372,8.10293532005
0,15.0247839048,3.6187797153
0,16.7460745321,8.24140707635
0,16.8236542889,7.57721066029
1,16.7348361615,11.0866371665
1,17.9045654414,7.55136666886
1,17.1082815061,8.9303935635
