a.s,x
1,8.9041651849
1,8.90570132578
1,8.90633466511
1,8.90881861612
1,8.91002408872
1,8.91045596439
1,8.91236927159
1,8.9131088282
1,8.91344064406
1,8.91385683777
1,8.91526381811
1,8.918229068
1,8.92009803093
1,8.9202858124
1,8.92055388787
1,8.92243081589
1,8.92283823153
1,8.92366878678
1,8.92809651574
1,8.92986662325
1,8.93074896427
1,8.93428772462
1,8.93565163214
1,8.93685929296
1,8.9370690002
1,8.93885771713
1,8.93969264325
1,8.94018413541
1,8.94093510177
1,8.94103439197
1,8.941774693
1,8.94551423973
1,8.94584875572
1,8.94781366879
1,8.94860862984
1,8.94862864808
1,8.95508578873
1,8.95662377878
1,8.95741434876
1,8.95971176877
1,8.96111954226
1,8.96440709429
1,8.96644372746
1,8.97220220006
1,8.9775601946
1,8.97831447552
1,8.97841018508
1,8.97992680504
1,8.98013974888
1,8.98420226308
1,8.98503507841
1,8.98507412042
1,8.98817618118
1,8.98915458334
1,8.98951705057
1,8.99044277276
1,8.99241773984
1,8.9925151288
1,8.99518584953
1,8.99527824057
1,8.99867701283
1,8.99963711225
1,9.00176077267
1,9.00187398324
1,9.00219429676
1,9.00246449614
1,9.00347085338
1,9.00374755883
1,9.00565671969
1,9.00663111258
1,9.00789338532
1,9.00865438537
1,9.01123312044
1,9.01244724867
1,9.01338418836
1,9.01969538238
1,9.02138097482
1,9.022220357
1,9.02327345605
1,9.02548964009
1,9.02670056807
1,9.02891391805
1,9.03203478558
1,9.03349790946
1,9.03450004273
1,9.03496949948
1,9.03677111042
1,9.03725867865
1,9.03874147027
1,9.03956862043
1,9.04321164186
1,9.04365331969
1,9.04370374022
1,9.04448029917
1,9.05004853199
1,9.05029795486
1,9.0524675662
1,9.05272423175
1,9.05501089626
1,9.05613841586
1,9.05645828952
1,9.06029400124
1,9.06266006821
1,9.06266106215
1,9.06320878479
1,9.06404713685
1,9.06428138398
1,9.06541732552
1,9.06808716929
1,9.07014165562
1,9.07186798421
1,9.07205764885
1,9.0726374603
1,9.07343813748
1,9.07432783346
1,9.07518286288
1,9.08233801727
1,9.08256464971
1,9.0829158327
1,9.08378771725
1,9.08433254132
1,9.09013812663
1,9.09123530286
1,9.09214721867
1,9.09226538732
1,9.09241427841
1,9.09548776766
1,9.09590994098
1,9.09738529709
1,9.09834400062
1,9.09914512313
1,9.10264292663
1,9.10499851452
1,9.10700807685
1,9.1080359283
1,9.11154007021
1,9.11173821936
1,9.11483552717
1,9.11518559766
1,9.11579216435
1,9.11600897308
1,9.12176355117
1,9.1221481865
1,9.12312381143
1,9.12563020916
1,9.12723599766
1,9.12894889813
1,9.12908889691
1,9.1291117054
1,9.13365109944
1,9.13569302973
1,9.13793986033
1,9.13939605547
1,9.14072769666
1,9.1413867464
1,9.14278517671
1,9.1430377755
1,9.14567466949
1,9.14594478987
1,9.1531392255
1,9.15326743186
1,9.15415672809
1,9.15658836855
1,9.15864191775
1,9.16302743271
1,9.16307369537
1,9.16403106299
1,9.16445925403
1,9.16830995678
1,9.16899627942
1,9.16930319089
1,9.17007637044
1,9.17211057263
1,9.17310713042
1,9.17599322598
1,9.18130740945
1,9.18269327559
1,9.1828517139
1,9.18318803464
1,9.18378958044
1,9.18399839007
1,9.18410581938
1,9.18865330714
1,9.18913355006
1,9.19070445199
1,9.19155119028
1,9.1921291652
1,9.19336908252
1,9.19496083794
1,9.19546113241
1,9.19609668433
1,9.19666819762
1,9.19668917771
1,9.20074328208
1,9.20201743508
1,9.20323743065
1,9.20550591273
1,9.20789849204
1,9.20819559519
1,9.20851395013
1,9.2094468109
1,9.21130686716
1,9.21133144487
1,9.2118145601
1,9.21249758743
1,9.21333699419
1,9.21478380065
1,9.21491752924
1,9.21502955386
1,9.2151997324
1,9.21576378788
1,9.22091636338
1,9.22261777896
1,9.22305485509
1,9.22360893115
1,9.22567102616
1,9.22640442506
1,9.227469275
1,9.23063204957
1,9.23120691815
1,9.23694806702
1,9.23770309264
1,9.23805664352
1,9.24086747353
1,9.24284172386
1,9.24557525619
1,9.24680266943
1,9.24738196269
1,9.24804452668
1,9.2488759736
1,9.25333627516
1,9.25520864702
1,9.25615044923
1,9.25655754695
1,9.25719970012
1,9.2576964815
1,9.25971110702
1,9.26009351158
1,9.26016882774
1,9.26429116409
1,9.26457060468
1,9.26500077752
1,9.26601278578
1,9.26688577931
1,9.26863643579
1,9.26952105955
1,9.27205858194
1,9.27771174347
1,9.27846404428
1,9.28051101246
1,9.28054397157
1,9.28116855894
1,9.28593887277
1,9.28697113472
1,9.28718295676
1,9.28971493971
1,9.29195199722
1,9.29201326621
1,9.29211269099
1,9.2953068512
1,9.29714897129
1,9.29719083287
1,9.29845010486
1,9.30008708626
1,9.30143905251
1,9.30225586898
1,9.30412457584
1,9.30492311475
1,9.30553857051
1,9.30684299945
1,9.31133786679
1,9.31211835904
1,9.31409303732
1,9.31509109255
1,9.31645243824
1,9.31856473819
1,9.31978182073
1,9.31996594484
1,9.32208512065
1,9.32268921559
1,9.32288463392
1,9.32378629161
1,9.32380540906
1,9.32562037456
1,9.32687318915
1,9.32701157881
1,9.32898567146
1,9.32928025685
1,9.32944708127
1,9.33095609912
1,9.33151144624
1,9.33253476975
1,9.33620761345
1,9.33651781168
1,9.33737202506
1,9.34013229211
1,9.34136601324
1,9.34289487206
1,9.3434778938
1,9.34403196118
1,9.3445149171
1,9.34633024595
1,9.34799608507
1,9.34811976568
1,9.35048922788
1,9.35067984871
1,9.35140932858
1,9.35233852109
1,9.35274057704
1,9.35297631161
1,9.35357761984
1,9.35497756714
1,9.35939889349
1,9.3603375189
1,9.36312512838
1,9.36856398575
1,9.36880707348
1,9.37363051064
1,9.37453936444
1,9.37751127875
1,9.37812451976
1,9.37898219861
1,9.37942055175
1,9.37976042501
1,9.38240212439
1,9.38402074427
1,9.38508975965
1,9.38632145729
1,9.38718861611
1,9.38762861688
1,9.38935617993
1,9.39167418958
1,9.39293920263
1,9.39328292402
1,9.39429209105
1,9.39564319409
1,9.39585499237
1,9.39610686578
1,9.39865585787
1,9.3993726397
1,9.39938804577
1,9.40030331597
1,9.40407922373
1,9.40547298189
1,9.40558804045
1,9.4059913478
1,9.40652688623
1,9.40684830799
1,9.40814207639
1,9.41007273991
1,9.41108088515
1,9.41118688665
1,9.41179829011
1,9.41307662426
1,9.4142447203
1,9.41486578449
1,9.41495524531
1,9.4187591954
1,9.41910391881
1,9.41926469302
1,9.42036929194
1,9.42136553841
1,9.42193995648
1,9.4229559969
1,9.42372334454
1,9.4240344322
1,9.42599375472
1,9.42615981807
1,9.42662270833
1,9.42739020362
1,9.42924113278
1,9.42962696096
1,9.43044024309
1,9.43180522865
1,9.43583872038
1,9.43694917358
1,9.43869831317
1,9.43872571662
1,9.43952755781
1,9.44167602883
1,9.44298875891
1,9.44485853037
1,9.44540461816
1,9.44582837365
1,9.44784251167
1,9.44965839852
1,9.45005215886
1,9.45242354299
1,9.45257147387
1,9.45854090565
1,9.46001946209
1,9.4611155185
1,9.46285919379
1,9.46322720109
1,9.46806864311
1,9.47029125427
1,9.47335506211
1,9.47359016567
1,9.474294844
1,9.47443265197
1,9.47562760279
1,9.47639879577
1,9.47679884751
1,9.47962415881
1,9.48072603711
1,9.4811206202
1,9.48615070015
1,9.48624234307
1,9.4883538139
1,9.4886485954
1,9.49032672276
1,9.49143320751
1,9.49314164987
1,9.4957992338
1,9.49700864934
1,9.49850384647
1,9.50130128587
1,9.50195784686
1,9.5020034616
1,9.5026734601
1,9.5036580742
1,9.50430246387
1,9.50494452569
1,9.50503351325
1,9.50510488096
1,9.50553644242
1,9.50607085734
1,9.51047030711
1,9.51111853522
1,9.5136988382
1,9.51645588022
1,9.51716342734
1,9.51724415332
1,9.51873531781
1,9.51944756193
1,9.52249249195
1,9.5238065036
1,9.52383157183
1,9.52627635332
1,9.52829132188
1,9.5318813313
1,9.53346310275
1,9.53472750408
1,9.53917372708
1,9.54207833696
1,9.54298207787
1,9.54392281188
1,9.54431857802
1,9.54444395272
1,9.54525664503
1,9.54535236912
1,9.54536563616
1,9.54607520319
1,9.54641630895
1,9.5470670363
1,9.54996119582
1,9.55336953751
1,9.55593715156
1,9.55659747057
1,9.55664828421
1,9.55733025474
1,9.55886184153
1,9.56332586853
1,9.56433947988
1,9.56469972649
1,9.56638782439
1,9.56645746568
1,9.56829411355
1,9.57020517245
1,9.57198773325
1,9.57217486007
1,9.57490132879
1,9.57503938976
1,9.5764864017
1,9.57747940057
1,9.57760402339
1,9.57937012118
1,9.58055320345
1,9.58245663194
1,9.58477971037
1,9.5848269393
1,9.58584472271
1,9.5865452274
1,9.58827411754
1,9.59351878204
1,9.59404221116
1,9.59529435085
1,9.59536045194
1,9.59603591303
1,9.59704037882
1,9.59711279681
1,9.59766173951
1,9.59952254367
1,9.60168560442
1,9.60168718177
1,9.60394453706
1,9.60491272379
1,9.60556130295
1,9.60622643601
1,9.6074413469
1,9.60916379967
1,9.60937556693
1,9.61084086081
1,9.61151565505
1,9.61276912205
1,9.6129530872
1,9.61419071985
1,9.6162029596
1,9.61735100263
1,9.61962894055
1,9.62573570202
1,9.62586501442
1,9.62636972078
1,9.62854647049
1,9.62950768562
1,9.6303536515
1,9.6312224899
1,9.63199957028
1,9.63233948737
1,9.63257148553
1,9.63289293872
1,9.63399872136
1,9.6347416256
1,9.63520946571
1,9.63653697737
1,9.6409111298
1,9.64188070623
1,9.64193485216
1,9.64210129086
1,9.64257250346
1,9.64391017548
1,9.64414557278
1,9.64655248649
1,9.64663779258
1,9.64695109685
1,9.65068248675
1,9.65364367553
1,9.65488598495
1,9.65673642834
1,9.65749752418
1,9.65779340939
1,9.65857042701
1,9.65859090955
1,9.65906561761
1,9.66195648366
1,9.66312947431
1,9.66514640331
1,9.66535539135
1,9.66715854024
1,9.66757474169
1,9.66771578307
1,9.66776320184
1,9.66937172587
1,9.67006036031
1,9.67102231363
1,9.6713139507
1,9.67149392131
1,9.67203302838
1,9.67228184578
1,9.67272340575
1,9.67629827137
1,9.67732546426
1,9.67753847447
1,9.67826936251
1,9.67917106899
1,9.68228364701
1,9.68373183814
1,9.685724562
1,9.68602028058
1,9.68812934368
1,9.68972230589
1,9.69222172485
1,9.69340362264
1,9.6937924522
1,9.69385788122
1,9.69405875778
1,9.69473911569
1,9.70070889819
1,9.70247966878
1,9.70308935587
1,9.70385183724
1,9.7040491267
1,9.70741410283
1,9.71015671254
1,9.71379050166
1,9.71386364329
1,9.71390807103
1,9.71438928427
1,9.7156704812
1,9.71639018868
1,9.71811745684
1,9.72157034392
1,9.72506627161
1,9.72596121789
1,9.72695399427
1,9.72784039311
1,9.72784903095
1,9.72792812317
1,9.72812917749
1,9.72882350028
1,9.72947191814
1,9.72963796679
1,9.73031991328
1,9.73228960494
1,9.73510924954
1,9.73516944058
1,9.73563129878
1,9.73565836007
1,9.73768055346
1,9.73919092771
1,9.73952694016
1,9.73968713257
1,9.74021026934
1,9.74059835122
1,9.74420863477
1,9.74644543475
1,9.74734366097
1,9.74765585849
1,9.74839979436
1,9.7490019209
1,9.74946513918
1,9.74977860094
1,9.75148436405
1,9.7520701555
1,9.75235571394
1,9.75382831536
1,9.75433281453
1,9.75444414253
1,9.75467290585
1,9.75803706021
1,9.75865949149
1,9.75933832947
1,9.76077757152
1,9.76144348283
1,9.76215327073
1,9.76311384392
1,9.76345276217
1,9.76356363113
1,9.7638194682
1,9.76474322368
1,9.76739412778
1,9.77091099415
1,9.77331716204
1,9.77723009335
1,9.77728612736
1,9.77908751897
1,9.78015917142
1,9.78102515757
1,9.78165921009
1,9.78355666554
1,9.78369998648
1,9.78383436072
1,9.78445365584
1,9.78476918083
1,9.78510185026
1,9.78699888889
1,9.7873428754
1,9.78736860196
1,9.79133888418
1,9.79181975896
1,9.79245505969
1,9.79470685712
1,9.79505819413
1,9.79637424961
1,9.79708819279
1,9.79887442941
1,9.79939058426
1,9.80024015625
1,9.80128102686
1,9.80547873729
1,9.80601568519
1,9.80654147215
1,9.80709300574
1,9.8095027376
1,9.8104851557
1,9.81359339834
1,9.81364248242
1,9.81463498692
1,9.8153253317
1,9.81598252679
1,9.81685490237
1,9.81737790813
1,9.8174431033
1,9.81751898218
1,9.81841314252
1,9.81867170155
1,9.81886927663
1,9.81932197119
1,9.82013204811
1,9.82100050764
1,9.82358663251
1,9.82390606012
1,9.8249315119
1,9.82558616456
1,9.82560057229
1,9.82927729281
1,9.82980090451
1,9.83014109045
1,9.83040086406
1,9.83056087974
1,9.83125649556
1,9.83191842993
1,9.8356692325
1,9.83588611691
1,9.83949691751
1,9.84234801355
1,9.84298262525
1,9.84526913268
1,9.84551913365
1,9.84554938878
1,9.84632714344
1,9.84634866022
1,9.84648260378
1,9.84652294709
1,9.84670586236
1,9.84677684229
1,9.84791463509
1,9.85021763247
1,9.85223906925
1,9.85347269085
1,9.85421019889
1,9.85650044312
1,9.8575698714
1,9.85903001436
1,9.86146527171
1,9.86219036789
1,9.86384490169
1,9.86701033644
1,9.86732962001
1,9.86765558849
1,9.86788626257
1,9.86812032639
1,9.87104737816
1,9.87243785875
1,9.87245221988
1,9.87296241555
1,9.87305370239
1,9.87316174617
1,9.87543764278
1,9.87731754297
1,9.87966085899
1,9.88163780901
1,9.88180832463
1,9.88275931755
1,9.88575287495
1,9.8878538556
1,9.88857040581
1,9.88857943128
1,9.88934415815
1,9.88993085177
1,9.89039433939
1,9.89274486109
1,9.89372647046
1,9.89606614083
1,9.89696931498
1,9.89826926582
1,9.89859852396
1,9.89947896284
1,9.90117984199
1,9.9016154656
1,9.90165144934
1,9.90208843599
1,9.9032048654
1,9.90355688439
1,9.9054469498
1,9.90612772523
1,9.9070761495
1,9.90806632894
1,9.90828351858
1,9.90882935454
1,9.90990091373
1,9.9103950258
1,9.91065430085
1,9.91121981389
1,9.91249139528
1,9.91530779908
1,9.91702093818
1,9.91755682173
1,9.91775379973
1,9.9185847339
1,9.92071596666
1,9.92087487558
1,9.921186992
1,9.92136483174
1,9.92344856945
1,9.92347100939
1,9.92580206296
1,9.92609950981
1,9.92695431504
1,9.9273282831
1,9.92788325014
1,9.93097734556
1,9.9336190493
1,9.93535237702
1,9.93629988607
1,9.93634485832
1,9.93635114263
1,9.9383892653
1,9.93843593443
1,9.93932637611
1,9.93949658357
1,9.93987277044
1,9.94031171133
1,9.94087486355
1,9.94127922897
1,9.94291490733
1,9.94302059497
1,9.94318510196
1,9.9437165363
1,9.94405129875
1,9.94437016024
1,9.94560156867
1,9.94591941437
1,9.94807261363
1,9.94862540424
1,9.95033037145
1,9.95082332649
1,9.952013225
1,9.95211797451
1,9.95293236205
1,9.95330472974
